Show_ID,Performing,date,time,genre,venue,city,state,long,lat
281,Sensamotion + IRIEspect,2023-12-23,21:00:00,"{'id': 'KnvZfZ7vAed', 'name': 'Reggae'}",Mercury Lounge,New York,NY,-73.986806,40.722036
282,Biscits,2023-12-23,23:00:00,"{'id': 'KnvZfZ7vAvl', 'name': 'Other'}",Marquee New York,New York,NY,-73.996696,40.75
283,Little Shop of Horrors,2023-12-26,19:00:00,"{'id': 'KnvZfZ7v7l1', 'name': 'Theatre'}",Westside Theatre Upstairs - NY,New York,NY,-73.9758,40.785999
284,Travis Scott Utopia Tour Presents Circus Maximus,2023-12-26,20:00:00,"{'id': 'KnvZfZ7vAv1', 'name': 'Hip-Hop/Rap'}",Prudential Center,Newark,NJ,-74.17121214,40.73340555
285,Little Shop of Horrors,2023-12-27,14:00:00,"{'id': 'KnvZfZ7v7l1', 'name': 'Theatre'}",Westside Theatre Upstairs - NY,New York,NY,-73.9758,40.785999
286,Dude Of Life Band,2023-12-27,20:00:00,"{'id': 'KnvZfZ7vAeA', 'name': 'Rock'}",Garcia's at The Capitol Theatre,Port Chester,NY,-73.6654488,41.0013461
287,Little Shop of Horrors,2023-12-27,20:00:00,"{'id': 'KnvZfZ7v7l1', 'name': 'Theatre'}",Westside Theatre Upstairs - NY,New York,NY,-73.9758,40.785999
288,KEM with special guest Marsha Ambrosius,2023-12-27,20:00:00,"{'id': 'KnvZfZ7vAee', 'name': 'R&B'}",New Jersey Performing Arts Center,Newark,NJ,-74.16809,40.739502
289,"Phish 4-Day Ticket (12/28-12/31) VALID ALL 4 DAYS, CANNOT SPLIT BY DAY",2023-12-28,20:00:00,"{'id': 'KnvZfZ7vAeA', 'name': 'Rock'}",Madison Square Garden,New York,NY,-73.9916006,40.7497062
290,Spyne!,2023-12-28,18:00:00,"{'id': 'KnvZfZ7vAeA', 'name': 'Rock'}",The Stone Pony,Asbury Park,NJ,-74.00071097,40.220001
291,Little Shop of Horrors,2023-12-28,19:00:00,"{'id': 'KnvZfZ7v7l1', 'name': 'Theatre'}",Westside Theatre Upstairs - NY,New York,NY,-73.9758,40.785999
292,Phish,2023-12-28,19:30:00,"{'id': 'KnvZfZ7vAeA', 'name': 'Rock'}",Madison Square Garden,New York,NY,-73.9916006,40.7497062
293,Soulshine,2023-12-28,20:00:00,"{'id': 'KnvZfZ7vAeA', 'name': 'Rock'}",Garcia's at The Capitol Theatre,Port Chester,NY,-73.6654488,41.0013461
294,Daniel Lerner,2023-12-28,21:00:00,"{'id': 'KnvZfZ7vAeA', 'name': 'Rock'}",Mercury Lounge,New York,NY,-73.986806,40.722036
295,Trivecta,2023-12-28,22:00:00,"{'id': 'KnvZfZ7vAvl', 'name': 'Other'}",Brooklyn Steel,Brooklyn,NY,-73.945602,40.7272
296,The Disco Biscuits,2023-12-28,23:00:00,"{'id': 'KnvZfZ7vAeA', 'name': 'Rock'}",Palladium Times Square ,New York City,NY,-73.985763,40.757201
297,What A Wonderful Year Music Festival 2 Day Pass,2023-12-29,23:00:00,"{'id': 'KnvZfZ7vAeA', 'name': 'Rock'}",The Wonder Bar,Asbury Park,NJ,-73.99950139,40.22328639
298,Winter Break - Vibrotones & Holzli,2023-12-29,18:00:00,"{'id': 'KnvZfZ7vAeA', 'name': 'Rock'}",The Stone Pony,Asbury Park,NJ,-74.00071097,40.220001
299,Glassjaw - Celebrating XXX Years Of Making Things,2023-12-29,18:00:00,"{'id': 'KnvZfZ7vAeA', 'name': 'Rock'}",Warsaw,Brooklyn,NY,-73.948408,40.722392
300,What A Wonderful Year Music Festival,2023-12-29,18:30:00,"{'id': 'KnvZfZ7vAeA', 'name': 'Rock'}",The Wonder Bar,Asbury Park,NJ,-73.99950139,40.22328639
301,Phish,2023-12-29,19:30:00,"{'id': 'KnvZfZ7vAeA', 'name': 'Rock'}",Madison Square Garden,New York,NY,-73.9916006,40.7497062
302,Dawes,2023-12-29,20:00:00,"{'id': 'KnvZfZ7vAeA', 'name': 'Rock'}",The Capitol Theatre,Port Chester,NY,-73.6654488,41.0013461
303,Shinedown,2023-12-29,20:00:00,"{'id': 'KnvZfZ7vAeA', 'name': 'Rock'}",Premier Theater at Foxwoods Resort Casino,Mashantucket,CT,-71.9630872,41.4783608
304,Jagged Edge with 112 and Next,2023-12-29,20:00:00,"{'id': 'KnvZfZ7vAee', 'name': 'R&B'}",Toyota Oakdale Theatre,Wallingford,CT,-72.846188,41.4486599
305,Patti Smith,2023-12-29,20:00:00,"{'id': 'KnvZfZ7vAeA', 'name': 'Rock'}",Brooklyn Steel,Brooklyn,NY,-73.945602,40.7272
306,Little Shop of Horrors,2023-12-29,20:00:00,"{'id': 'KnvZfZ7v7l1', 'name': 'Theatre'}",Westside Theatre Upstairs - NY,New York,NY,-73.9758,40.785999
307,Heavy Temple / Sun Voyager / Restless Spirit,2023-12-29,20:00:00,"{'id': 'KnvZfZ7vAeA', 'name': 'Rock'}",Brooklyn Made,Brooklyn ,NY,-73.92193,40.70708
308,Get the Led Out,2023-12-29,20:00:00,"{'id': 'KnvZfZ7vAe6', 'name': 'Undefined'}",The Paramount,Huntington,NY,-73.42591099,40.86969685
309,Start Making Sense,2023-12-29,20:30:00,"{'id': 'KnvZfZ7vAe6', 'name': 'Undefined'}",XL Live,Harrisburg,PA,-74.7603259,40.2372006
310,Vini Vici,2023-12-29,23:30:00,"{'id': 'KnvZfZ7vAvl', 'name': 'Other'}",Webster Hall,New York,NY,-73.989098,40.731602
311,Bassnectar - A New Horizon 2 Day Ticket,2023-12-30,23:30:00,"{'id': 'KnvZfZ7vAvF', 'name': 'Dance/Electronic'}",Palladium Times Square ,New York City,NY,-73.985763,40.757201
312,Little Shop of Horrors,2023-12-30,14:00:00,"{'id': 'KnvZfZ7v7l1', 'name': 'Theatre'}",Westside Theatre Upstairs - NY,New York,NY,-73.9758,40.785999
313,New Years Bash: Indigo Sky With Soup,2023-12-30,14:00:00,"{'id': 'KnvZfZ7vAeA', 'name': 'Rock'}",The Stone Pony,Asbury Park,NJ,-74.00071097,40.220001
314,Glassjaw - Celebrating XXX Years Of Making Things,2023-12-30,18:00:00,"{'id': 'KnvZfZ7vAeA', 'name': 'Rock'}",Warsaw,Brooklyn,NY,-73.948408,40.722392
315,What A Wonderful Year Music Festival,2023-12-30,18:30:00,"{'id': 'KnvZfZ7vAeA', 'name': 'Rock'}",The Wonder Bar,Asbury Park,NJ,-73.99950139,40.22328639
316,Phish,2023-12-30,19:30:00,"{'id': 'KnvZfZ7vAeA', 'name': 'Rock'}",Madison Square Garden,New York,NY,-73.9916006,40.7497062
317,Long Island Disco Fever: The Eve Of The Eve,2023-12-30,19:30:00,"{'id': 'KnvZfZ7vAee', 'name': 'R&B'}",NYCB Theatre at Westbury,Westbury,NY,-73.56055321,40.77517125
318,Observe The 93rd,2023-12-30,19:30:00,"{'id': 'KnvZfZ7vAeA', 'name': 'Rock'}",XL Live,Harrisburg,PA,-74.7603259,40.2372006
319,Hot 97 Winter Jam,2023-12-30,20:00:00,"{'id': 'KnvZfZ7vAv1', 'name': 'Hip-Hop/Rap'}",Barclays Center,Brooklyn,NY,-73.97519,40.68285
320,Gov't Mule,2023-12-30,20:00:00,"{'id': 'KnvZfZ7vAeA', 'name': 'Rock'}",Beacon Theatre,New York,NY,-73.980673,40.779925
321,Dark Star Orchestra,2023-12-30,20:00:00,"{'id': 'KnvZfZ7vAeA', 'name': 'Rock'}",The Capitol Theatre,Port Chester,NY,-73.6654488,41.0013461
322,Patti Smith,2023-12-30,20:00:00,"{'id': 'KnvZfZ7vAeA', 'name': 'Rock'}",Brooklyn Steel,Brooklyn,NY,-73.945602,40.7272
323,Little Shop of Horrors,2023-12-30,20:00:00,"{'id': 'KnvZfZ7v7l1', 'name': 'Theatre'}",Westside Theatre Upstairs - NY,New York,NY,-73.9758,40.785999
324,Bassnectar - A New Horizon Saturday Ticket,2023-12-30,20:00:00,"{'id': 'KnvZfZ7vAvF', 'name': 'Dance/Electronic'}",Palladium Times Square ,New York City,NY,-73.985763,40.757201
325,Get the Led Out,2023-12-30,20:00:00,"{'id': 'KnvZfZ7vAe6', 'name': 'Undefined'}",The Paramount,Huntington,NY,-73.42591099,40.86969685
326,Little Shop of Horrors,2023-12-31,14:00:00,"{'id': 'KnvZfZ7v7l1', 'name': 'Theatre'}",Westside Theatre Upstairs - NY,New York,NY,-73.9758,40.785999
